1209,1995-96,1996-03-06,QPR,Leeds,1,2,A,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,1995-96,1996-03-09,Aston Villa,QPR,4,2,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,1995-96,1996-03-09,Everton,Coventry,2,2,D,2,1,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,1995-96,1996-03-09,West Ham,Middlesbrough,2,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1995-96,1996-03-12,Chelsea,Man City,1,1,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,1995-96,1996-03-13,Blackburn,Leeds,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,1995-96,1996-03-13,Liverpool,Wimbledon,2,2,D,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,1995-96,1996-03-16,Coventry,Bolton,0,2,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,1995-96,1996-03-16,Liverpool,Chelsea,2,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,1995-96,1996-03-16,Man City,Southampton,2,1,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,1995-96,1996-03-16,Middlesbrough,Nott'm Forest,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,1995-96,1996-03-16,QPR,Man United,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,1995-96,1996-03-16,Sheffield Weds,Aston Villa,2,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,1995-96,1996-03-16,Tottenham,Blackburn,2,3,A,0,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,1995-96,1996-03-16,Wimbledon,Arsenal,0,3,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,1995-96,1996-03-17,Leeds,Everton,2,2,D,2,1,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,1995-96,1996-03-18,Newcastle,West Ham,3,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,1995-96,1996-03-19,Aston Villa,Middlesbrough,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,1995-96,1996-03-20,Bolton,Tottenham,2,3,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,1995-96,1996-03-20,Man United,Arsenal,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,1995-96,1996-03-20,Southampton,Sheffield Weds,0,1,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,1995-96,1996-03-23,Arsenal,Newcastle,2,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,1995-96,1996-03-23,Bolton,Sheffield Weds,2,1,H,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,1995-96,1996-03-23,Chelsea,QPR,1,1,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,1995-96,1996-03-23,Everton,Wimbledon,2,4,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,1995-96,1996-03-23,Nott'm Forest,Liverpool,1,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,1995-96,1996-03-23,West Ham,Man City,4,2,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,1995-96,1996-03-24,Man United,Tottenham,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,1995-96,1996-03-25,Southampton,Coventry,1,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,1995-96,1996-03-30,Blackburn,Everton,0,3,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,1995-96,1996-03-30,Bolton,Man City,1,1,D,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,1995-96,1996-03-30,Leeds,Middlesbrough,0,1,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,1995-96,1996-03-30,QPR,Southampton,3,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,1995-96,1996-03-30,Tottenham,Coventry,3,1,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,1995-96,1996-03-30,Wimbledon,Nott'm Forest,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,1995-96,1996-04-03,Leeds,Southampton,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,1995-96,1996-04-03,Liverpool,Newcastle,4,3,H,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,1995-96,1996-04-05,Middlesbrough,Sheffield Weds,3,1,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,1995-96,1996-04-06,Arsenal,Leeds,2,1,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,1995-96,1996-04-06,Chelsea,Aston Villa,1,2,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,1995-96,1996-04-06,Coventry,Liverpool,1,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,1995-96,1996-04-06,Everton,Bolton,3,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,1995-96,1996-04-06,Man City,Man United,2,3,A,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,1995-96,1996-04-06,Newcastle,QPR,2,1,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,1995-96,1996-04-06,Nott'm Forest,Tottenham,2,1,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,1995-96,1996-04-06,Southampton,Blackburn,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,1995-96,1996-04-06,West Ham,Wimbledon,1,1,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,1995-96,1996-04-08,Aston Villa,Southampton,3,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,1995-96,1996-04-08,Blackburn,Newcastle,2,1,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,1995-96,1996-04-08,Bolton,Chelsea,2,1,H,2,1,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,1995-96,1996-04-08,Leeds,Nott'm Forest,1,3,A,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,1995-96,1996-04-08,Liverpool,West Ham,2,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,1995-96,1996-04-08,Man United,Coventry,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,1995-96,1996-04-08,QPR,Everton,3,1,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,1995-96,1996-04-08,Sheffield Weds,Arsenal,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,1995-96,1996-04-08,Tottenham,Middlesbrough,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,1995-96,1996-04-08,Wimbledon,Man City,3,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,1995-96,1996-04-13,Chelsea,Leeds,4,1,H,3,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,1995-96,1996-04-13,Coventry,QPR,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,1995-96,1996-04-13,Man City,Sheffield Weds,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,1995-96,1996-04-13,Middlesbrough,Wimbledon,1,2,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,1995-96,1996-04-13,Nott'm Forest,Blackburn,1,5,A,1,3,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,1995-96,1996-04-13,Southampton,Man United,3,1,H,3,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,1995-96,1996-04-13,West Ham,Bolton,1,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,1995-96,1996-04-14,Newcastle,Aston Villa,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,1995-96,1996-04-15,Arsenal,Tottenham,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,1995-96,1996-04-16,Everton,Liverpool,1,1,D,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,1995-96,1996-04-17,Aston Villa,West Ham,1,1,D,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,1995-96,1996-04-17,Blackburn,Wimbledon,3,2,H,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,1995-96,1996-04-17,Man United,Leeds,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,1995-96,1996-04-17,Newcastle,Southampton,1,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,1995-96,1996-04-17,Nott'm Forest,Coventry,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,1995-96,1996-04-17,Sheffield Weds,Chelsea,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,1995-96,1996-04-27,Aston Villa,Man City,0,1,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,1995-96,1996-04-27,Blackburn,Arsenal,1,1,D,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,1995-96,1996-04-27,Bolton,Southampton,0,1,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,1995-96,1996-04-27,Liverpool,Middlesbrough,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,1995-96,1996-04-27,QPR,West Ham,3,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,1995-96,1996-04-27,Sheffield Weds,Everton,2,5,A,1,3,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,1995-96,1996-04-27,Tottenham,Chelsea,1,1,D,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,1995-96,1996-04-27,Wimbledon,Coventry,0,2,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,1995-96,1996-04-28,Man United,Nott'm Forest,5,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,1995-96,1996-04-29,Leeds,Newcastle,0,1,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,1995-96,1996-05-01,Arsenal,Liverpool,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,1995-96,1996-05-02,Leeds,Tottenham,1,3,A,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,1995-96,1996-05-02,Nott'm Forest,Newcastle,1,1,D,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,1995-96,1996-05-04,Arsenal,Bolton,2,1,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,1995-96,1996-05-04,Chelsea,Blackburn,2,3,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,1995-96,1996-05-04,Coventry,Leeds,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,1995-96,1996-05-04,Everton,Aston Villa,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,1995-96,1996-05-04,Man City,Liverpool,2,2,D,0,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,1995-96,1996-05-04,Middlesbrough,Man United,0,3,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,1995-96,1996-05-04,Newcastle,Tottenham,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,1995-96,1996-05-04,Nott'm Forest,QPR,3,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1995-96,1996-05-04,Southampton,Wimbledon,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,1995-96,1996-05-04,West Ham,Sheffield Weds,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,1996-97,1996-08-17,Arsenal,West Ham,2,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,1996-97,1996-08-17,Blackburn,Tottenham,0,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,1996-97,1996-08-17,Coventry,Nott'm Forest,0,3,A,0,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,1996-97,1996-08-17,Derby,Leeds,3,3,D,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,1996-97,1996-08-17,Everton,Newcastle,2,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,1996-97,1996-08-17,Middlesbrough,Liverpool,3,3,D,2,2,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,1996-97,1996-08-17,Sheffield Weds,Aston Villa,2,1,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,1996-97,1996-08-17,Sunderland,Leicester,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,1996-97,1996-08-17,Wimbledon,Man United,0,3,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1314,1996-97,1996-08-18,Southampton,Chelsea,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1315,1996-97,1996-08-19,Liverpool,Arsenal,2,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1316,1996-97,1996-08-20,Leeds,Sheffield Weds,0,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1317,1996-97,1996-08-21,Aston Villa,Blackburn,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,1996-97,1996-08-21,Chelsea,Middlesbrough,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1319,1996-97,1996-08-21,Leicester,Southampton,2,1,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1320,1996-97,1996-08-21,Man United,Everton,2,2,D,0,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1321,1996-97,1996-08-21,Newcastle,Wimbledon,2,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1322,1996-97,1996-08-21,Nott'm Forest,Sunderland,1,4,A,1,4,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,1996-97,1996-08-21,Tottenham,Derby,1,1,D,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,1996-97,1996-08-21,West Ham,Coventry,1,1,D,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,1996-97,1996-08-24,Aston Villa,Derby,2,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1326,1996-97,1996-08-24,Chelsea,Coventry,2,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,1996-97,1996-08-24,Leicester,Arsenal,0,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1328,1996-97,1996-08-24,Liverpool,Sunderland,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1329,1996-97,1996-08-24,Newcastle,Sheffield Weds,1,2,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,1996-97,1996-08-24,Nott'm Forest,Middlesbrough,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1331,1996-97,1996-08-24,Tottenham,Everton,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1332,1996-97,1996-08-24,West Ham,Southampton,2,1,H,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1333,1996-97,1996-08-25,Man United,Blackburn,2,2,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1334,1996-97,1996-08-26,Leeds,Wimbledon,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1335,1996-97,1996-09-02,Sheffield Weds,Leicester,2,1,H,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1336,1996-97,1996-09-04,Arsenal,Chelsea,3,3,D,1,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1337,1996-97,1996-09-04,Blackburn,Leeds,0,1,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1338,1996-97,1996-09-04,Coventry,Liverpool,0,1,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1339,1996-97,1996-09-04,Derby,Man United,1,1,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,1996-97,1996-09-04,Everton,Aston Villa,0,1,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1341,1996-97,1996-09-04,Middlesbrough,West Ham,4,1,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1342,1996-97,1996-09-04,Southampton,Nott'm Forest,2,2,D,0,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1343,1996-97,1996-09-04,Sunderland,Newcastle,1,2,A,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1344,1996-97,1996-09-04,Wimbledon,Tottenham,1,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1345,1996-97,1996-09-07,Aston Villa,Arsenal,2,2,D,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1346,1996-97,1996-09-07,Leeds,Man United,0,4,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,1996-97,1996-09-07,Liverpool,Southampton,2,1,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,1996-97,1996-09-07,Middlesbrough,Coventry,4,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1349,1996-97,1996-09-07,Nott'm Forest,Leicester,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1350,1996-97,1996-09-07,Sheffield Weds,Chelsea,0,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1351,1996-97,1996-09-07,Tottenham,Newcastle,1,2,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,1996-97,1996-09-07,Wimbledon,Everton,4,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,1996-97,1996-09-08,Sunderland,West Ham,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1354,1996-97,1996-09-09,Blackburn,Derby,1,2,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1355,1996-97,1996-09-14,Coventry,Leeds,2,1,H,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,1996-97,1996-09-14,Derby,Sunderland,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1357,1996-97,1996-09-14,Everton,Middlesbrough,1,2,A,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,1996-97,1996-09-14,Man United,Nott'm Forest,4,1,H,2,1,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,1996-97,1996-09-14,Newcastle,Blackburn,2,1,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,1996-97,1996-09-14,Southampton,Tottenham,0,1,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,1996-97,1996-09-14,West Ham,Wimbledon,0,2,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,1996-97,1996-09-15,Chelsea,Aston Villa,1,1,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1363,1996-97,1996-09-15,Leicester,Liverpool,0,3,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1364,1996-97,1996-09-16,Arsenal,Sheffield Weds,4,1,H,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,1996-97,1996-09-21,Aston Villa,Man United,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,1996-97,1996-09-21,Blackburn,Everton,1,1,D,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1367,1996-97,1996-09-21,Leeds,Newcastle,0,1,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,1996-97,1996-09-21,Liverpool,Chelsea,5,1,H,3,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,1996-97,1996-09-21,Middlesbrough,Arsenal,0,2,A,0,2,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,1996-97,1996-09-21,Nott'm Forest,West Ham,0,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,1996-97,1996-09-21,Sheffield Weds,Derby,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,1996-97,1996-09-21,Sunderland,Coventry,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,1996-97,1996-09-22,Tottenham,Leicester,1,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1996-97,1996-09-23,Wimbledon,Southampton,3,1,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,1996-97,1996-09-28,Arsenal,Sunderland,2,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,1996-97,1996-09-28,Chelsea,Nott'm Forest,1,1,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,1996-97,1996-09-28,Coventry,Blackburn,0,0,D,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,1996-97,1996-09-28,Derby,Wimbledon,0,2,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,1996-97,1996-09-28,Everton,Sheffield Weds,2,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,1996-97,1996-09-28,Leicester,Leeds,1,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,1996-97,1996-09-28,Southampton,Middlesbrough,4,0,H,2,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,1996-97,1996-09-29,Man United,Tottenham,2,0,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,1996-97,1996-09-29,West Ham,Liverpool,1,2,A,1,1,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,1996-97,1996-09-30,Newcastle,Aston Villa,4,3,H,3,1,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,1996-97,1996-10-12,Blackburn,Arsenal,0,2,A,0,1,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,1996-97,1996-10-12,Derby,Newcastle,0,1,A,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,1996-97,1996-10-12,Everton,West Ham,2,1,H,1,0,H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,1996-97,1996-10-12,Leeds,Nott'm Forest,2,0,H,0,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
